algorithm,constellation_name,delta_mean_gs_gs_break_rate,delta_mean_gs_gs_churn,delta_mean_gs_handover_rate,delta_mean_gs_renumber_count,delta_mean_gs_renumber_rate,delta_mean_sat_fstate_updates_add_mean,delta_mean_sat_fstate_updates_add_p95,delta_mean_sat_fstate_updates_delete_mean,delta_mean_sat_fstate_updates_delete_p95,delta_mean_sat_fstate_updates_modify_mean,delta_mean_sat_fstate_updates_modify_p95,delta_mean_sat_fstate_updates_total_mean,delta_mean_sat_fstate_updates_total_p95,delta_mean_sat_fstate_updates_touched_satellite_count,delta_mean_sat_fstate_updates_touched_satellite_rate,delta_mean_sat_gs_break_rate,delta_mean_sat_gs_churn,delta_mean_time_index,delta_mean_time_since_epoch_ns,end_time_hours,isl_scenario,num_orbits,num_sats_per_orbit,param_distance_mode,param_final_egress_mode,param_plane_weight,param_sat_weight,param_segment_count,param_segment_refresh_interval_steps,param_shell_weight,param_time_step_minutes,run_dir,time_step_minutes,timestep_mean_aux_cache_pairs_per_sat_max,timestep_mean_aux_cache_pairs_per_sat_mean,timestep_mean_aux_decisions_per_sat_max,timestep_mean_aux_decisions_per_sat_mean,timestep_mean_aux_distance_evals_per_sat_max,timestep_mean_aux_distance_evals_per_sat_mean,timestep_mean_aux_geometry_build_ms,timestep_mean_aux_geometry_plane_edge_entries,timestep_mean_aux_geometry_row_edge_entries,timestep_mean_aux_lsdb_link_entries,timestep_mean_aux_lsdb_node_entries,timestep_mean_aux_path_cost_plane_entries,timestep_mean_aux_path_cost_row_entries,timestep_mean_aux_pivot_cache_entries,timestep_mean_aux_spf_all_pairs_build_ms,timestep_mean_aux_spf_all_pairs_entries,timestep_mean_aux_spf_tree_entries_per_sat,timestep_mean_compute_time_ms,timestep_mean_delivery_deliverable,timestep_mean_delivery_delivered,timestep_mean_delivery_delivery_rate,timestep_mean_delivery_disconnected,timestep_mean_delivery_forwarding_failure,timestep_mean_delivery_no_dst_visibility,timestep_mean_delivery_no_src_visibility,timestep_mean_delivery_non_optimal_egress,timestep_mean_delivery_non_optimal_egress_rate,timestep_mean_delivery_total_pairs,timestep_mean_explicit_failover_broken_adj_count,timestep_mean_explicit_failover_broken_adj_rate,timestep_mean_explicit_failover_count,timestep_mean_explicit_failover_delivered_count,timestep_mean_explicit_failover_delivered_rate,timestep_mean_explicit_failover_dynamic_egress_repair_count,timestep_mean_explicit_failover_dynamic_egress_repair_rate,timestep_mean_explicit_failover_dynamic_egress_unavailable_count,timestep_mean_explicit_failover_dynamic_egress_unavailable_rate,timestep_mean_explicit_failover_egress_not_visible_count,timestep_mean_explicit_failover_egress_not_visible_rate,timestep_mean_explicit_failover_protected_repair_count,timestep_mean_explicit_failover_protected_repair_rate,timestep_mean_fstate_installed_count,timestep_mean_fstate_installed_max,timestep_mean_fstate_installed_mean,timestep_mean_fstate_installed_median,timestep_mean_fstate_installed_min,timestep_mean_fstate_installed_p95,timestep_mean_fstate_markers_count,timestep_mean_fstate_markers_max,timestep_mean_fstate_markers_mean,timestep_mean_fstate_markers_median,timestep_mean_fstate_markers_min,timestep_mean_fstate_markers_p95,timestep_mean_fstate_neighbors_count,timestep_mean_fstate_neighbors_max,timestep_mean_fstate_neighbors_mean,timestep_mean_fstate_neighbors_median,timestep_mean_fstate_neighbors_min,timestep_mean_fstate_neighbors_p95,timestep_mean_fstate_size_count,timestep_mean_fstate_size_max,timestep_mean_fstate_size_mean,timestep_mean_fstate_size_median,timestep_mean_fstate_size_min,timestep_mean_fstate_size_p95,timestep_mean_srv6_srh_bytes_count,timestep_mean_srv6_srh_bytes_max,timestep_mean_srv6_srh_bytes_mean,timestep_mean_srv6_srh_bytes_median,timestep_mean_srv6_srh_bytes_min,timestep_mean_srv6_srh_bytes_p95,timestep_mean_stretch_dist_count,timestep_mean_stretch_dist_max,timestep_mean_stretch_dist_mean,timestep_mean_stretch_dist_median,timestep_mean_stretch_dist_min,timestep_mean_stretch_dist_p95,timestep_mean_stretch_dist_shared_count,timestep_mean_stretch_dist_shared_max,timestep_mean_stretch_dist_shared_mean,timestep_mean_stretch_dist_shared_median,timestep_mean_stretch_dist_shared_min,timestep_mean_stretch_dist_shared_p95,timestep_mean_stretch_hop_count,timestep_mean_stretch_hop_max,timestep_mean_stretch_hop_mean,timestep_mean_stretch_hop_median,timestep_mean_stretch_hop_min,timestep_mean_stretch_hop_p95,timestep_mean_stretch_hop_shared_count,timestep_mean_stretch_hop_shared_max,timestep_mean_stretch_hop_shared_mean,timestep_mean_stretch_hop_shared_median,timestep_mean_stretch_hop_shared_min,timestep_mean_stretch_hop_shared_p95,timestep_mean_strict_header_bytes_count,timestep_mean_strict_header_bytes_max,timestep_mean_strict_header_bytes_mean,timestep_mean_strict_header_bytes_median,timestep_mean_strict_header_bytes_min,timestep_mean_strict_header_bytes_p95,timestep_mean_time_index,timestep_mean_time_since_epoch_ns
topological_routing,Starlink-550,0.0,0.8081274474183515,0.8119777158774368,19.487465181058496,0.8119777158774368,0.012302692664809637,0.0,0.012302692664809637,0.0,0.0,0.0,0.024605385329619273,0.0,38.48189415041783,0.024294125094960702,0.0,0.06638496443075138,180.0,10800000000000.0,6.0,grid,22,72,torus_weighted_pivot,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/topological_routing/grid,1.0,96.0,92.92237654320985,24.0,24.0,501.23055555555555,501.23055555555555,1901.347236826809,1584.0,1584.0,,,34848.0,114048.0,472727.77222222224,,,,14358.214762527496,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,24.0,24.0,24.0,24.0,24.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0,8.0,4.240675855780022,4.0,4.0,5.0,1584.0,8.0,4.240675855780022,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,2.4327380952380953,1.1515580142546908,1.0,1.0,1.802767115645793,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
shortest_path_link_state,Starlink-550,0.058238464333293015,0.1478947155948484,0.8119777158774368,19.487465181058496,0.8119777158774368,4.0654684026898495,7.3175487465181055,4.065088559691625,7.381615598885793,0.009436284854112145,0.0,8.139993247235582,14.704735376044567,1567.7855153203343,0.9897635829042531,0.0031706339157592774,0.006623878642506768,180.0,10800000000000.0,6.0,ring,22,72,,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/shortest_path_link_state/ring,1.0,,,,,,,,,,1584.0,1584.0,,,,16006.99805609054,2509056.0,1584.0,17675.521427812055,126.59722222222223,126.59722222222223,1.0,425.40277777777777,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,9.055555555555555,5.262247474747468,5.108333333333333,1.4916666666666667,8.658333333333333,1584.0,22.508333333333333,18.737752525252528,18.891666666666666,14.944444444444445,22.0,1584.0,6.0,2.240675855780022,2.0,2.0,3.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,126.59722222222223,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,126.59722222222223,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,126.59722222222223,1.0,1.0,1.0,1.0,1.0,126.59722222222223,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
shortest_path_link_state,Starlink-550,0.0,0.8075017157159576,0.8119777158774368,19.487465181058496,0.8119777158774368,18.87621162882306,19.044568245125348,18.87621162882305,19.044568245125348,0.29497270757716415,1.494150417827297,38.04739596522329,39.523537604456834,1584.0,1.0,0.0,0.06042544467422607,180.0,10800000000000.0,6.0,grid_seam,22,72,,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/shortest_path_link_state/grid_seam,1.0,,,,,,,,,,3096.0,1584.0,,,,16237.5697703049,2509056.0,1584.0,18773.617320067973,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,24.0,24.0,24.0,24.0,24.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0,8.0,4.149766764870935,4.0,3.0,5.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,2.399690201773534,1.1610383701460656,1.0133477619742595,1.0,1.7504736532155398,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
shortest_path_link_state,Starlink-550,0.0,0.8081274474183515,0.8119777158774368,19.487465181058496,0.8119777158774368,18.87621162882306,19.044568245125348,18.87621162882305,19.044568245125348,0.31904525758982616,1.5108635097493026,38.07146851523596,39.54192200557103,1584.0,1.0,0.0,0.06638496443075136,180.0,10800000000000.0,6.0,grid,22,72,,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/shortest_path_link_state/grid,1.0,,,,,,,,,,3168.0,1584.0,,,,16210.215118139362,2509056.0,1584.0,18652.479135307174,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,24.0,24.0,24.0,24.0,24.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0,8.0,4.240675855780022,4.0,4.0,5.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,2.4327380952380953,1.1515580142546908,1.0,1.0,1.802767115645793,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
explicit_path_routing,Starlink-550,0.058238464333293015,0.1478947155948484,0.8119777158774368,19.487465181058496,0.8119777158774368,0.08877774964125931,0.0,0.08871620100728729,0.0,0.010582847978391137,0.0,0.18807679862693777,0.0,42.66573816155989,0.026935440758560594,0.0031706339157592774,0.006623878642506768,180.0,10800000000000.0,6.0,ring,22,72,,dynamic,,,2,1,,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/explicit_path_routing/ring,1.0,,,,,,,,,,,,,,,,,,387.4459480142428,126.59722222222223,126.59722222222223,1.0,425.40277777777777,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,126.59722222222223,126.59722222222223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,9.055555555555555,5.262247474747468,5.108333333333333,1.4916666666666667,8.658333333333333,1584.0,22.508333333333333,18.737752525252528,18.891666666666666,14.944444444444445,22.0,1584.0,6.0,2.240675855780022,2.0,2.0,3.0,1584.0,13.555555555555555,2.335371071829405,2.0,2.0,3.5659722222222134,126.59722222222223,572.2666666666667,239.6513959211276,243.37777777777777,0.0,532.6333333333334,126.59722222222223,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,126.59722222222223,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,126.59722222222223,1.0,1.0,1.0,1.0,1.0,126.59722222222223,1.0,1.0,1.0,1.0,1.0,126.59722222222223,161.06666666666666,76.39537282942881,78.84444444444445,0.0,151.15833333333336,179.5,10770000000000.0
explicit_path_routing,Starlink-550,0.0,0.8075017157159576,0.8119777158774368,19.487465181058496,0.8119777158774368,0.3008567569848911,0.0,0.3008567569848911,0.0,0.05510888832615848,0.0,0.6568224022959401,0.0,42.969359331476326,0.027127120790073504,0.0,0.06042544467422607,180.0,10800000000000.0,6.0,grid_seam,22,72,,dynamic,,,2,1,,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/explicit_path_routing/grid_seam,1.0,,,,,,,,,,,,,,,,,,1623.5695719356752,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,24.0,24.0,24.0,24.0,24.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0,8.0,4.149766764870935,4.0,3.0,5.0,1584.0,31.322222222222223,4.512266764870931,4.0,3.0,5.297499999999993,552.0,691.2444444444444,276.63337359098205,261.22222222222223,0.0,572.8244444444449,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,2.399690201773534,1.1610383701460656,1.0133477619742595,1.0,1.7504736532155398,552.0,190.8111111111111,86.81513687600639,83.30555555555556,0.0,161.20611111111126,179.5,10770000000000.0
explicit_path_routing,Starlink-550,0.0,0.8081274474183515,0.8119777158774368,19.487465181058496,0.8119777158774368,0.3008567569848911,0.0,0.3008567569848911,0.0,0.05247988238935311,0.0,0.654193396359134,0.0,42.969359331476326,0.027127120790073504,0.0,0.06638496443075136,180.0,10800000000000.0,6.0,grid,22,72,,dynamic,,,2,1,,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/explicit_path_routing/grid,1.0,,,,,,,,,,,,,,,,,,1642.1967993697358,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,24.0,24.0,24.0,24.0,24.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0,8.0,4.240675855780022,4.0,4.0,5.0,1584.0,31.413888888888888,4.603175855780017,4.0,4.0,5.565972222222213,552.0,602.5333333333333,245.95954106280215,233.4,0.0,525.557777777778,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,2.4327380952380953,1.1515580142546908,1.0,1.0,1.802767115645793,552.0,168.63333333333333,79.14667874396133,76.35,0.0,149.38944444444454,179.5,10770000000000.0
dra_routing,Starlink-550,0.0,0.8051249444915433,0.8119777158774368,19.487465181058496,0.8119777158774368,0.012302692664809637,0.0,0.012302692664809637,0.0,0.0,0.0,0.024605385329619273,0.0,38.48189415041783,0.024294125094960702,0.0,0.04594781379252132,180.0,10800000000000.0,6.0,ring,22,72,,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/dra_routing/ring,1.0,48.0,45.84772025813692,24.0,24.0,453.23055555555555,453.23055555555555,,,,,,,,,,,,1326.9210500953097,126.59722222222223,66.05555555555556,0.5184007332467124,425.40277777777777,60.541666666666664,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,24.0,24.0,24.0,24.0,24.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0,6.0,2.240675855780022,2.0,2.0,3.0,1584.0,6.0,2.240675855780022,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,66.05555555555556,1.0,1.0,1.0,1.0,1.0,66.05555555555556,1.0,1.0,1.0,1.0,1.0,66.05555555555556,1.0,1.0,1.0,1.0,1.0,66.05555555555556,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
dra_routing,Starlink-550,0.0,0.8130172378991569,0.8119777158774368,19.487465181058496,0.8119777158774368,0.012302692664809637,0.0,0.012302692664809637,0.0,0.0,0.0,0.024605385329619273,0.0,38.48189415041783,0.024294125094960702,0.0,0.0842992805257778,180.0,10800000000000.0,6.0,grid_seam,22,72,,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/dra_routing/grid_seam,1.0,96.0,89.61955667788993,24.0,24.0,501.23055555555555,499.04873737373424,,,,,,,,,,,,1532.1308437631362,552.0,425.0388888888889,0.7699979871175523,0.0,126.96111111111111,0.0,0.0,182.87222222222223,0.4300433580243743,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,24.0,24.0,24.0,24.0,24.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0,8.0,4.149766764870935,4.0,3.0,5.0,1584.0,8.0,4.149766764870935,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0388888888889,1.2257947979866741,1.0208458921871262,1.0,0.9999999999999999,1.1048734559918936,425.0388888888889,1.5214008970669195,1.0598005471327463,1.0258100511576704,0.9999999999999999,1.2177838098831695,425.0388888888889,1.0,1.0,1.0,1.0,1.0,425.0388888888889,1.0025329790035673,1.0000063438376272,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
dra_routing,Starlink-550,0.0,0.8131131161438783,0.8119777158774368,19.487465181058496,0.8119777158774368,0.012302692664809637,0.0,0.012302692664809637,0.0,0.0,0.0,0.024605385329619273,0.0,38.48189415041783,0.024294125094960702,0.0,0.0850316359978616,180.0,10800000000000.0,6.0,grid,22,72,,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/starlink/dra_routing/grid,1.0,96.0,91.69544051627383,24.0,24.0,501.23055555555555,501.23055555555555,,,,,,,,,,,,1534.7915151104744,552.0,552.0,1.0,0.0,0.0,0.0,0.0,268.5083333333333,0.4864281400966176,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,24.0,24.0,24.0,24.0,24.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0,8.0,4.240675855780022,4.0,4.0,5.0,1584.0,8.0,4.240675855780022,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.256633130849306,1.0253488285180965,1.0,0.9999999999999999,1.1210411385833665,552.0,1.6183362358163234,1.0721611326053462,1.0412789441957442,0.9999999999999999,1.2499598901500237,552.0,1.0,1.0,1.0,1.0,1.0,552.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,OneWeb-synthetic,0.021491865487868893,0.10464858100197824,0.4807335190343548,11.537604456824512,0.4807335190343548,0.01780494514942055,0.0,0.01780494514942055,0.0,0.0,0.0,0.0356098902988411,0.05459610027855128,22.331476323119777,0.034462154819629276,0.004165377076240583,0.007740945642330669,180.0,10800000000000.0,6.0,ring,18,36,torus_weighted_pivot,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/oneweb/topological_routing/ring,1.0,16.66111111111111,10.76384602194788,10.005555555555556,6.9632716049382815,202.23055555555555,145.88919753086418,181.58712275326252,648.0,648.0,,,11664.0,23328.0,158099.84166666667,,,,1651.2679549710203,153.55,153.55,1.0,398.45,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,10.005555555555556,6.9632716049382815,6.866666666666666,4.666666666666667,10.005555555555556,648.0,0.0,0.0,0.0,0.0,0.0,648.0,7.683333333333334,2.6433684842249674,2.0,2.0,4.999027777777778,648.0,7.683333333333334,2.6433684842249674,2.0,2.0,4.999027777777778,0.0,0.0,0.0,0.0,0.0,0.0,153.55,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,153.55,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,153.55,1.0,1.0,1.0,1.0,1.0,153.55,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,OneWeb-synthetic,0.0,0.48692523515401087,0.4807335190343548,11.537604456824512,0.4807335190343548,0.01780494514942055,0.0,0.01780494514942055,0.0,0.0,0.0,0.0356098902988411,0.05459610027855128,22.331476323119777,0.034462154819629276,0.0,0.060827472861285904,180.0,10800000000000.0,6.0,grid_seam,18,36,torus_weighted_pivot,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/oneweb/topological_routing/grid_seam,1.0,95.22222222222223,81.04524605624144,24.0,24.0,536.9027777777778,534.2361111111129,204.43886583153574,648.0,648.0,,,11664.0,23328.0,158099.84166666667,,,,1930.3988970660914,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,24.0,24.0,24.0,24.0,24.0,648.0,0.0,0.0,0.0,0.0,0.0,648.0,9.594444444444445,4.532257373113856,4.0,3.0,6.975416666666669,648.0,9.594444444444445,4.532257373113856,4.0,3.0,6.975416666666669,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.0000000004348835,1.0000000000007878,1.0,0.9999999999999999,1.0000000000000002,552.0,1.0000000004348835,1.0000000000007878,1.0,0.9999999999999999,1.0000000000000002,552.0,1.0027777777777778,1.0000050322061191,1.0,1.0,1.0,552.0,1.7171161014911027,1.0592430994027644,1.0,1.0,1.2998619586390296,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,OneWeb-synthetic,0.0,0.4902961123894879,0.4807335190343548,11.537604456824512,0.4807335190343548,0.01780494514942055,0.0,0.01780494514942055,0.0,0.0,0.0,0.0356098902988411,0.05459610027855128,22.331476323119777,0.034462154819629276,0.0,0.0668837118997673,180.0,10800000000000.0,6.0,grid,18,36,torus_weighted_pivot,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/oneweb/topological_routing/grid,1.0,95.58888888888889,83.76213991769548,24.0,24.0,536.9027777777778,536.9027777777778,214.29530543068216,648.0,648.0,,,11664.0,23328.0,158099.84166666667,,,,1942.4788577740806,552.0,552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,24.0,24.0,24.0,24.0,24.0,648.0,0.0,0.0,0.0,0.0,0.0,648.0,9.683333333333334,4.643368484224966,4.0,4.0,6.999027777777778,648.0,9.683333333333334,4.643368484224966,4.0,4.0,6.999027777777778,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.0000000229040547,1.0000000000414928,1.0,0.9999999999999999,1.0,552.0,1.0000000229040547,1.0000000000414928,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,1.7622846520763211,1.0663956689748926,1.0,1.0,1.3499404241591697,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
shortest_path_link_state,OneWeb-synthetic,0.021491865487868893,0.10464858100197824,0.4807335190343548,11.537604456824512,0.4807335190343548,2.872450909591113,4.78899721448468,2.870486433508719,4.681476323119777,0.031242477389181185,0.034122562674094394,5.774179820489008,9.421309192200559,632.874651810585,0.9766584132879399,0.004165377076240583,0.007740945642330669,180.0,10800000000000.0,6.0,ring,18,36,,,100.0,1.0,2,,1000.0,1.0,/tmp/claude-1000/-home-sergio-phd-ntn-topological-routing/ccdce9a2-d293-461b-ab4c-dfe7056a41d3/scratchpad/data/v3/oneweb/shortest_path_link_state/ring,1.0,,,,,,,,,,648.0,648.0,,,,587.5058740584386,419904.0,648.0,1252.1127996293621,153.55,153.55,1.0,398.45,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,10.005555555555556,6.9632716049382815,6.866666666666666,4.666666666666667,10.005555555555556,648.0,19.333333333333332,17.036728395061726,17.133333333333333,13.994444444444444,19.333333333333332,648.0,7.683333333333334,2.6433684842249674,2.0,2.0,4.999027777777778,648.0,648.0,648.0,648.0,648.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,153.55,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,153.55,1.0,1.0,1.0,1.0,1.0,153.55,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
