constellation,condition,variant,seeds,deliverable_per_snapshot_mean,deliverable_per_snapshot_ci95,delivery_rate_mean,delivery_rate_ci95,delivery_gap_vs_link_state_mean,delivery_gap_vs_link_state_ci95,stretch_dist_shared_mean,stretch_dist_shared_ci95,non_optimal_egress_rate_mean,non_optimal_egress_rate_ci95,isls_removed_per_snapshot_mean,isls_removed_per_snapshot_ci95,satellites_down_per_snapshot_mean,satellites_down_per_snapshot_ci95,fstate_updates_per_snapshot_mean,fstate_updates_per_snapshot_ci95,compute_time_ms_mean,compute_time_ms_ci95,loop_pairs_per_snapshot_mean,loop_pairs_per_snapshot_ci95,live_minima_per_snapshot_mean,live_minima_per_snapshot_ci95,detour_entries_per_snapshot_mean,detour_entries_per_snapshot_ci95,failure_events_per_snapshot_mean,failure_events_per_snapshot_ci95,exception_entries_per_snapshot_mean,exception_entries_per_snapshot_ci95,exception_entries_one_pass_per_snapshot_mean,exception_entries_one_pass_per_snapshot_ci95,exception_satellites_per_snapshot_mean,exception_satellites_per_snapshot_ci95,exception_share_of_link_state_mean,exception_share_of_link_state_ci95,exception_hops_to_failure_mean_mean,exception_hops_to_failure_mean_ci95,exception_hops_to_failure_max_mean,exception_hops_to_failure_max_ci95,exception_unresolved_total_mean,exception_unresolved_total_ci95,failure_share_loop_mean,failure_share_loop_ci95,failure_share_dead_end_mean,failure_share_dead_end_ci95,failure_share_link_down_mean,failure_share_link_down_ci95,failure_share_hop_limit_mean,failure_share_hop_limit_ci95,failure_share_egress_lost_mean,failure_share_egress_lost_ci95
kuiper,isl_p0.02,dra,5,552.0,0.0,0.8794384057971014,0.011013650485054064,0.12056159420289855,0.011013650485054064,1.0339108510128256,0.00046722441468014084,0.2664907991360127,0.006613097934783181,46.343333333333334,3.7537524148273573,0.0,0.0,0.02955838367251188,0.0,1171.877314876765,56.71036830090266,66.55,6.079535067749838,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.02,topological_nominal,5,552.0,0.0,0.9543900966183575,0.00680817454821013,0.04560990338164252,0.00680817454821013,1.0033687270472456,0.0009306626283277251,0.03811358153249931,0.007624333470551366,46.343333333333334,3.7537524148273573,0.0,0.0,0.02955838367251188,0.0,4394.727602725227,191.63020799588543,25.176666666666666,3.7581123506119694,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.02,topological_nominal_progress,5,552.0,0.0,0.9408876811594202,0.010346641186778006,0.05911231884057968,0.010346641186778006,1.0013220940435514,0.00022248982740278618,0.029376925345792025,0.004546126643060729,46.343333333333334,3.7537524148273573,0.0,0.0,0.02955838367251188,0.0,4445.208563618362,61.366572462281574,0.0,0.0,54.879999999999995,4.759722544593444,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.02,topological_nominal_progress_repair,5,552.0,0.0,0.9998248792270532,0.0004049296326788502,0.00017512077294685736,0.0004049296326788502,1.0086352940369043,0.0016343616878464263,0.0570204914648423,0.007826536883478489,46.343333333333334,3.7537524148273573,0.0,0.0,0.02955838367251188,0.0,4439.537006020546,40.306461614797485,0.0,0.0,0.07999999999999999,0.073736933004356,88.49666666666667,6.342085077897399,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.02,topological_nominal_progress_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0047265011727053,0.0009377454257046179,0.050495169082125604,0.007370061714599498,46.343333333333334,3.7537524148273573,0.0,0.0,0.02955838367251188,0.0,5008.225378325829,156.29701929638298,0.0,0.0,54.879999999999995,4.759722544593444,0.0,0.0,9.923333333333334,0.5225471298680473,63.55,5.26438634228994,1717.3733333333334,254.69614789783756,36.74666666666667,3.2361342289425084,0.0022905853517877738,0.00018974864267192704,0.12576223963768066,0.012785596050256797,1.0,0.0,0.0,0.0,,,,,,,,,,
kuiper,isl_p0.02,topological_nominal_progress_repair_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0086661267211923,0.0015973163917770163,0.05711352657004831,0.007788507979393543,46.343333333333334,3.7537524148273573,0.0,0.0,0.02955838367251188,0.0,4998.173187319189,211.00055714446145,0.0,0.0,0.07999999999999999,0.073736933004356,88.49666666666667,6.342085077897399,9.923333333333334,0.5225471298680473,0.12,0.11741163750762622,5.526666666666666,11.062655088773015,0.09,0.0835366415945056,4.325259515570934e-06,4.2319650197385455e-06,0.18333333333333335,0.24218290975578305,0.6,0.6799783525966101,0.0,0.0,,,,,,,,,,
kuiper,isl_p0.02,topological_observed,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0008874774868979,0.0003114935399516843,0.015247584541062804,0.0029504095978396608,46.343333333333334,3.7537524148273573,0.0,0.0,0.02955838367251188,0.0,4363.560995614777,152.3064965121737,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,isl_p0.02,topological_observed_progress,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0008874774868979,0.0003114935399516843,0.015247584541062804,0.0029504095978396608,46.343333333333334,3.7537524148273573,0.0,0.0,0.02955838367251188,0.0,4391.085124624272,94.95467551015042,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,isl_p0.05,link_state,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.88333333333333,7.179656503327844,0.0,0.0,32.76842413934666,0.00972079729568053,7841.151543557644,314.10584008683,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,isl_p0.05,explicit_r1,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.88333333333333,7.179656503327844,0.0,0.0,0.7830860360096181,0.001762545597369433,4109.267665067066,102.02530593881592,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,isl_p0.05,explicit_r15,5,552.0,0.0,0.7901570048309179,0.01608565822091974,0.20984299516908217,0.01608565822091974,1.305122777778497,0.003556926515213152,0.5205241754457016,0.004434375879643367,116.88333333333333,7.179656503327844,0.0,0.0,0.7111606357398392,0.0,877.8435627371073,26.82020679984467,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.05,dra,5,552.0,0.0,0.7222946859903382,0.01649543873066517,0.2777053140096618,0.01649543873066517,1.0320757989337799,0.001067164680489943,0.2489097382070625,0.00468364200692677,116.88333333333333,7.179656503327844,0.0,0.0,0.02955838367251188,0.0,1169.0739405776062,91.2702024055242,153.29333333333335,9.105482179327154,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.05,topological_nominal,5,552.0,0.0,0.8846859903381642,0.00775306009912244,0.11531400966183576,0.00775306009912244,1.0077119888009878,0.0007559273739285932,0.08195105986659913,0.009872601085938125,116.88333333333333,7.179656503327844,0.0,0.0,0.02955838367251188,0.0,4562.403702028096,432.1446925628353,63.65333333333333,4.279689174715591,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.05,topological_nominal_progress,5,552.0,0.0,0.8549033816425121,0.01534615800243169,0.1450966183574879,0.01534615800243169,1.0029097984597135,0.00013851145507437525,0.06325205617064533,0.005875795811668984,116.88333333333333,7.179656503327844,0.0,0.0,0.02955838367251188,0.0,4428.8098560584085,127.64561702545404,0.0,0.0,169.88666666666666,9.409614070593497,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.05,topological_nominal_progress_repair,5,552.0,0.0,0.9974335748792271,0.0010854146148953445,0.0025664251207729418,0.0010854146148953445,1.0225528386658884,0.002030019044798685,0.12429985293636363,0.010513779523638661,116.88333333333333,7.179656503327844,0.0,0.0,0.02955838367251188,0.0,4514.285421539098,192.74260441248785,0.0,0.0,3.5166666666666666,1.4309794588167768,247.30666666666667,19.639688280730578,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.05,topological_nominal_progress_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0119663730353725,0.0012339048779328602,0.10853864734299516,0.009147916782168284,116.88333333333333,7.179656503327844,0.0,0.0,0.02955838367251188,0.0,4902.9821148390565,88.79718839442995,0.0,0.0,169.72666666666666,9.306072778892528,0.0,0.0,24.393333333333334,0.3970855366010923,208.88666666666668,11.44124619743846,4441.2266666666665,313.53449754640013,99.77000000000001,5.3367030680582355,0.0075290753556324485,0.00041238632487883693,0.15570931402918065,0.006801352952129288,1.4,0.6799783525966101,0.0,0.0,,,,,,,,,,
kuiper,isl_p0.05,topological_nominal_progress_repair_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0227655569821124,0.0021656457896955168,0.12512077294685992,0.010763249607212819,116.88333333333333,7.179656503327844,0.0,0.0,0.02955838367251188,0.0,4974.586203359067,60.68081441359098,0.0,0.0,3.3566666666666665,1.3274260636618855,247.3,19.646087354743734,24.393333333333334,0.3970855366010923,5.8,2.7606897804715396,95.71333333333334,41.08047634006208,2.763333333333333,1.1194621324348384,0.00020905420991926184,9.950583118769967e-05,0.18397829279030437,0.13769355093063032,1.0,0.0,0.0,0.0,,,,,,,,,,
kuiper,isl_p0.05,topological_observed,5,552.0,0.0,0.9998973429951692,0.00017898290596396842,0.00010265700483089724,0.00017898290596396842,1.004168282228442,0.0008502810877724888,0.04360930063257242,0.00402741567243005,116.88333333333333,7.179656503327844,0.0,0.0,0.02955838367251188,0.0,4170.349805740019,91.31293386683448,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.05,topological_observed_progress,5,552.0,0.0,0.9998973429951692,0.00017898290596396842,0.00010265700483089724,0.00017898290596396842,1.004168282228442,0.0008502810877724888,0.04360930063257242,0.00402741567243005,116.88333333333333,7.179656503327844,0.0,0.0,0.02955838367251188,0.0,4251.645765000334,61.68969759334085,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.10,link_state,5,551.6966666666667,0.5157021390083352,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,230.25333333333333,10.140049070194651,0.0,0.0,32.889044630813444,0.004662855879185578,7835.604623711358,274.52427998756593,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,isl_p0.10,explicit_r1,5,551.6966666666667,0.5157021390083352,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,230.25333333333333,10.140049070194651,0.0,0.0,0.7902175825464781,0.0009024342156616956,4165.808414829275,134.77401433495956,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,isl_p0.10,explicit_r15,5,551.6966666666667,0.5157021390083352,0.6278630298141308,0.01781020826173136,0.3721369701858692,0.01781020826173136,1.2955954522025652,0.005860453896539941,0.478077887429366,0.008423178221755796,230.25333333333333,10.140049070194651,0.0,0.0,0.7111606357398392,0.0,895.3390056019028,49.48823386218274,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.10,dra,5,551.6966666666667,0.5157021390083352,0.5475304951090916,0.028311842867853276,0.4524695048909084,0.028311842867853276,1.0306762473757072,0.000834006330128479,0.22581744636013848,0.001209909659845984,230.25333333333333,10.140049070194651,0.0,0.0,0.02955838367251188,0.0,1159.2084700676303,57.7792206622757,249.6233333333333,15.547283960380698,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.10,topological_nominal,5,551.6966666666667,0.5157021390083352,0.7507527621699543,0.02113649440260432,0.2492472378300456,0.02113649440260432,1.0130193814164627,0.0008198912010839328,0.11799859956009791,0.00986508373756491,230.25333333333333,10.140049070194651,0.0,0.0,0.02955838367251188,0.0,4431.134730819613,275.7362452393295,137.50666666666666,11.615989111901845,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.10,topological_nominal_progress,5,551.6966666666667,0.5157021390083352,0.7106614997903644,0.020870608891279317,0.28933850020963553,0.020870608891279317,1.004570555694682,0.0003045315676145852,0.09120028352871626,0.007529292232860188,230.25333333333333,10.140049070194651,0.0,0.0,0.02955838367251188,0.0,4393.366836048663,102.18108235142086,0.0,0.0,455.59333333333336,38.089409801358464,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.10,topological_nominal_progress_repair,5,551.6966666666667,0.5157021390083352,0.9714378188954054,0.007007895363905439,0.02856218110459465,0.007007895363905439,1.0463732131603172,0.004006089476061592,0.19419708272483985,0.014166098737653777,230.25333333333333,10.140049070194651,0.0,0.0,0.02955838367251188,0.0,4518.312780391425,26.403951358299796,0.0,0.0,38.67333333333333,9.459871433507374,544.83,36.413966536654904,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.10,topological_nominal_progress_exceptions,5,551.6966666666667,0.5157021390083352,1.0,0.0,0.0,0.0,1.0246544138312348,0.0017500433771450196,0.1722063746194829,0.011254287063443948,230.25333333333333,10.140049070194651,0.0,0.0,0.02955838367251188,0.0,4937.774942119917,74.90084766549612,0.0,0.0,450.8666666666667,38.35366580473544,0.0,0.0,49.33333333333333,1.2434462554619012,593.25,52.74102099189546,8763.023333333334,591.1980436977277,213.83,13.030999890524297,0.021383001730103806,0.0019009883575510178,0.17072151388942797,0.009757628917624153,2.0,0.0,0.0,0.0,,,,,,,,,,
kuiper,isl_p0.10,topological_nominal_progress_repair_exceptions,5,551.6966666666667,0.5157021390083352,1.0,0.0,0.0,0.0,1.049041205095907,0.004254140605427367,0.2023324823247313,0.013638794185015568,230.25333333333333,10.140049070194651,0.0,0.0,0.02955838367251188,0.0,4972.872189438592,119.71043388238147,0.0,0.0,33.94666666666667,7.7194571109746954,544.79,36.437226900834965,49.33333333333333,1.2434462554619012,58.626666666666665,14.547122924858142,912.6333333333334,191.1937075651184,21.619999999999997,4.451334249832665,0.0021131295655517105,0.0005243340154576897,0.18313161066619532,0.038293956874910655,1.8,0.5551999999999999,0.0,0.0,,,,,,,,,,
kuiper,isl_p0.10,topological_observed,5,551.6966666666667,0.5157021390083352,0.9916190084480844,0.0033947437857508806,0.008380991551915629,0.0033947437857508806,1.0173964713143273,0.003706020615153404,0.10104573718366974,0.012037720268736604,230.25333333333333,10.140049070194651,0.0,0.0,0.02955838367251188,0.0,4078.9347298691673,24.910772303954204,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.10,topological_observed_progress,5,551.6966666666667,0.5157021390083352,0.9916190084480844,0.0033947437857508806,0.008380991551915629,0.0033947437857508806,1.0173964713143273,0.003706020615153404,0.10104573718366974,0.012037720268736604,230.25333333333333,10.140049070194651,0.0,0.0,0.02955838367251188,0.0,4076.6904217253127,58.93064073688107,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.20,link_state,5,551.2566666666667,0.6370031228250871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,466.13,6.410770505481803,0.0,0.0,33.166374406193185,0.016319685975584815,7895.303117868801,343.6812686267077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,isl_p0.20,explicit_r1,5,551.2566666666667,0.6370031228250871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,466.13,6.410770505481803,0.0,0.0,0.8016567943229136,0.0011100674813215722,3952.263566404581,44.372549029832335,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,isl_p0.20,explicit_r15,5,551.2566666666667,0.6370031228250871,0.39060676460770566,0.01658851265038821,0.6093932353922944,0.01658851265038819,1.2771368410737023,0.023767224146702255,0.39579990015724653,0.016805514874557073,466.13,6.410770505481803,0.0,0.0,0.7100639258694504,0.0026017858740992497,849.6058111079037,18.465385378504095,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.002005514676212323,0.0047957813115727214,0.9979944853237877,0.00479578131157273,0.0,0.0,0.0,0.0
kuiper,isl_p0.20,dra,5,551.2566666666667,0.6370031228250871,0.31573673301201044,0.017097084923479097,0.6842632669879896,0.017097084923479066,1.0271509864032646,0.001058158397767115,0.18122626520191248,0.0025383086301662507,466.13,6.410770505481803,0.0,0.0,0.02955838367251188,0.0,1102.317118383944,19.069527543657273,377.2033333333333,9.331648319762875,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.20,topological_nominal,5,551.2566666666667,0.6370031228250871,0.4852499152941105,0.01607779662536775,0.5147500847058895,0.016077796625367766,1.0182122804072233,0.0012149761979063575,0.14026471513697486,0.01080560340076933,466.13,6.410770505481803,0.0,0.0,0.02955838367251188,0.0,4326.861181166023,120.8720471541554,283.76,8.903365763614946,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.20,topological_nominal_progress,5,551.2566666666667,0.6370031228250871,0.444019339528461,0.02023381960887177,0.5559806604715389,0.020233819608871804,1.0053038357800865,7.818918501583968e-05,0.1023158362516106,0.004506454982281915,466.13,6.410770505481803,0.0,0.0,0.02955838367251188,0.0,4365.671417235086,45.51237898529306,0.0,0.0,1392.6233333333334,28.589163568112006,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.20,topological_nominal_progress_repair,5,551.2566666666667,0.6370031228250871,0.7987125694328248,0.025025721521893595,0.20128743056717519,0.025025721521893595,1.0829036838602346,0.0027118567818634905,0.2567607126660151,0.009073613257259638,466.13,6.410770505481803,0.0,0.0,0.02955838367251188,0.0,4444.222403640549,93.64841955198054,0.0,0.0,336.9033333333333,12.820904901369317,1228.9866666666667,21.864710320762196,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.20,topological_nominal_progress_exceptions,5,551.2566666666667,0.6370031228250871,1.0,0.0,0.0,0.0,1.053785079519319,0.004000790721269108,0.239412694958617,0.01020935935610257,466.13,6.410770505481803,0.0,0.0,0.02955838367251188,0.0,4937.813905520986,123.87323591201182,0.0,0.0,1353.4966666666667,31.290141535807155,0.0,0.0,99.70333333333333,1.642134295008917,2028.8666666666668,60.30306354078173,16294.493333333336,344.6992430834959,501.2,8.174797617719166,0.07312812379853903,0.002173553328315377,0.1585477533139233,0.0018495636544765429,2.0,0.0,0.0,0.0,,,,,,,,,,
kuiper,isl_p0.20,topological_nominal_progress_repair_exceptions,5,551.2566666666667,0.6370031228250871,1.0,0.0,0.0,0.0,1.104364023799569,0.006549730011494826,0.2950843783962401,0.012384258509794735,466.13,6.410770505481803,0.0,0.0,0.02955838367251188,0.0,5029.581112383554,125.60573944594864,0.0,0.0,297.77666666666664,14.373062999214104,1226.0366666666666,22.433691906657792,99.70333333333333,1.642134295008917,580.0366666666666,34.691629041859024,6043.876666666666,504.2855305492507,166.44666666666666,8.27761483441,0.020906742599000386,0.0012504191551996463,0.1533372955918327,0.008216223216750368,2.0,0.0,0.0,0.0,,,,,,,,,,
kuiper,isl_p0.20,topological_observed,5,551.2566666666667,0.6370031228250871,0.7244634523968098,0.03879526041830479,0.27553654760319024,0.03879526041830479,1.0640274380777506,0.00640372680043136,0.18469783178011215,0.011261232605938545,466.13,6.410770505481803,0.0,0.0,0.02955838367251188,0.0,3711.403478073577,182.37353363427587,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,isl_p0.20,topological_observed_progress,5,551.2566666666667,0.6370031228250871,0.7244634523968098,0.03879526041830479,0.27553654760319024,0.03879526041830479,1.0640274380777506,0.00640372680043136,0.18469783178011215,0.011261232605938545,466.13,6.410770505481803,0.0,0.0,0.02955838367251188,0.0,3778.5080804365375,27.8762052906341,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,sat_p0.005,link_state,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,32.37488123863703,0.05090580237666833,8271.246369065095,564.6846477077182,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,sat_p0.005,explicit_r1,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.7739692686645945,0.0007174773522324383,4294.722189785292,159.13618796994024,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,sat_p0.005,explicit_r15,5,552.0,0.0,0.991123188405797,0.005457215285694227,0.008876811594202904,0.005457215285694227,1.3111643596382854,0.0007149975084173218,0.5459764132022362,0.003988789074200111,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.7086798428244678,0.0008735553740806184,894.754771211495,39.031594646694835,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.06817298347910593,0.11790309901133553,0.931827016520894,0.1179030990113355,0.0,0.0,0.0,0.0
kuiper,sat_p0.005,dra,5,552.0,0.0,0.9739734299516908,0.01252745760906374,0.02602657004830917,0.01252745760906374,1.0348206395892354,0.00030559673298241304,0.2756193630895557,0.00386633191997405,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.029470412292534165,3.640446135440373e-05,1175.425905523201,84.57665700695239,14.366666666666665,6.91515660020316,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,sat_p0.005,topological_nominal,5,552.0,0.0,0.9910446859903381,0.003096401550588495,0.008955314009661852,0.003096401550588495,1.0006769518926582,0.0002524636807492546,0.007275625924301056,0.002360119859836235,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.029470412292534165,3.640446135440373e-05,4463.996117295077,274.98777925752967,4.943333333333333,1.7092136559248523,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,sat_p0.005,topological_nominal_progress,5,552.0,0.0,0.9884903381642512,0.005012502536875797,0.011509661835748797,0.005012502536875797,1.0002646723135569,7.617159946900947e-05,0.0068402707417749104,0.002319285385063416,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.029470412292534165,3.640446135440373e-05,4524.624762336413,333.7929463387365,0.0,0.0,11.073333333333334,3.3689822382434724,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,sat_p0.005,topological_nominal_progress_repair,5,552.0,0.0,0.9884903381642512,0.005012502536875797,0.011509661835748797,0.005012502536875797,1.0002646723135569,7.617159946900947e-05,0.0068402707417749104,0.002319285385063416,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.029470412292534165,3.640446135440373e-05,4530.930311760554,219.66357716391093,0.0,0.0,11.073333333333334,3.3689822382434724,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuiper,sat_p0.005,topological_nominal_progress_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0008680309756115,0.00029540210523728346,0.011231884057971014,0.0026300199896536402,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.029470412292534165,3.640446135440373e-05,4869.852743117759,52.76343232308293,0.0,0.0,11.073333333333334,3.3689822382434724,0.0,0.0,0.31,0.08093361230045278,12.53,4.130874969484202,405.7033333333333,170.57819422699228,8.803333333333333,2.370885664650331,0.0004516291810841984,0.00014889255224496113,0.11221747865141932,0.026179210424119678,1.0,0.0,0.0,0.0,,,,,,,,,,
kuiper,sat_p0.005,topological_nominal_progress_repair_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0008680309756115,0.00029540210523728346,0.011231884057971014,0.0026300199896536402,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.029470412292534165,3.640446135440373e-05,4900.8119620755315,71.60347435956774,0.0,0.0,11.073333333333334,3.3689822382434724,0.0,0.0,0.31,0.08093361230045278,12.53,4.130874969484202,405.7033333333333,170.57819422699228,8.803333333333333,2.370885664650331,0.0004516291810841984,0.00014889255224496113,0.11221747865141932,0.026179210424119678,1.0,0.0,0.0,0.0,,,,,,,,,,
kuiper,sat_p0.005,topological_observed,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0001477240304577,8.628629815574449e-05,0.0035265700483091784,0.0012213637898293654,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.029470412292534165,3.640446135440373e-05,4288.57971255978,96.76826299814006,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,sat_p0.005,topological_observed_progress,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0001477240304577,8.628629815574449e-05,0.0035265700483091784,0.0012213637898293654,23.813333333333333,3.3133652949766264,5.953333333333333,0.8283413237441566,0.029470412292534165,3.640446135440373e-05,4394.712857808918,26.911310020654923,0.0,0.0,-142.88,19.880191769859763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,sat_p0.01,link_state,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.86333333333333,11.960916795155054,12.993333333333334,3.0430877842962945,32.039950736027215,0.12461133084620815,7780.505371534576,516.5003871909541,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,sat_p0.01,explicit_r1,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.86333333333333,11.960916795155054,12.993333333333334,3.0430877842962945,0.7716996070611695,0.0009638592476910176,4217.8524468280375,170.81438531681766,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuiper,sat_p0.01,explicit_r15,5,552.0,0.0,0.9867270531400966,0.006806265309577034,0.013272946859903389,0.006806265309577034,1.3103992928649377,0.00322269386935521,0.5473951565197314,0.0040916170629906245,51.86333333333333,11.960916795155054,12.993333333333334,3.0430877842962945,0.7050319629347251,0.0018886513856999406,876.6678726797303,49.938696686674376,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.11605359377801827,0.13505382483207745,0.8839464062219818,0.13505382483207745,0.0,0.0,0.0,0.0
