constellation,condition,seed,variant,deliverable_per_snapshot,delivery_rate,non_optimal_egress_rate,stretch_dist_shared,stretch_hop_shared,isls_removed_per_snapshot,satellites_down_per_snapshot,fstate_updates_per_snapshot,compute_time_ms,loop_pairs_per_snapshot,live_minima_per_snapshot,detour_entries_per_snapshot,failure_events_per_snapshot,exception_entries_per_snapshot,exception_entries_one_pass_per_snapshot,exception_satellites_per_snapshot,exception_share_of_link_state,exception_hops_to_failure_mean,exception_hops_to_failure_max,exception_unresolved_total,failure_share_loop,failure_share_dead_end,failure_share_link_down,failure_share_hop_limit,failure_share_egress_lost,delivery_gap_vs_link_state
starlink,sat_p0.005,2,topological_nominal_progress_exceptions,552.0,1.0,0.020289855072463767,1.004165904787132,1.1528055690269001,33.0,8.25,0.02454631056325972,13579.59944466129,0.0,18.166666666666668,0.0,0.38333333333333336,23.316666666666666,1727.1833333333334,14.883333333333333,0.0006133382435465768,0.2215868477483917,2.0,0.0,,,,,,0.0
starlink,sat_p0.005,2,topological_nominal_progress_repair,552.0,0.9694746376811594,0.010370924039988788,1.0004582916725568,1.1509233573305486,33.0,8.25,0.02454631056325972,11915.217785071582,0.0,18.166666666666668,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.03052536231884062
starlink,sat_p0.005,2,topological_nominal_progress_repair_exceptions,552.0,1.0,0.020289855072463767,1.004165904787132,1.1528055690269001,33.0,8.25,0.02454631056325972,13024.6258511208,0.0,18.166666666666668,0.0,0.38333333333333336,23.316666666666666,1727.1833333333334,14.883333333333333,0.0006133382435465768,0.2215868477483917,2.0,0.0,,,,,,0.0
starlink,sat_p0.005,2,topological_observed,552.0,1.0,0.006400966183574879,1.000957183168404,1.1506138002193083,33.0,8.25,0.02454631056325972,15804.533655755222,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,2,topological_observed_progress,552.0,1.0,0.006400966183574879,1.000957183168404,1.1506138002193083,33.0,8.25,0.02454631056325972,11529.330202347288,0.0,-198.0,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,3,dra,552.0,0.9769323671497585,0.47814933860798614,1.0702052642856412,1.000003863271109,26.066666666666666,6.516666666666667,0.0245035096730012,1732.4838817430038,12.733333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.023067632850241493
starlink,sat_p0.005,3,explicit_r1,552.0,1.0,0.0,1.0,1.1494850695309096,26.066666666666666,6.516666666666667,0.654072504708098,8412.943986896425,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,3,explicit_r15,552.0,0.9972826086956522,0.5635785649409628,1.3210558811436734,1.627384151150628,26.066666666666666,6.516666666666667,0.6035995548707414,1568.1102094550927,0.0,,,,,,,,,,,0.0,0.5111111111111111,0.4888888888888889,0.0,0.0,0.0027173913043477826
starlink,sat_p0.005,3,link_state,552.0,1.0,0.0,1.0,1.1494850695309096,26.066666666666666,6.516666666666667,37.86566940592365,24059.487411628168,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,3,topological_nominal,552.0,0.9630132850241546,0.003605580812039505,1.0001655713453947,1.146879608291385,26.066666666666666,6.516666666666667,0.0245035096730012,14520.639264738807,20.416666666666668,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.03698671497584538
starlink,sat_p0.005,3,topological_nominal_progress,552.0,0.9761775362318841,0.008443908323281062,1.000355635263744,1.1500719261560552,26.066666666666666,6.516666666666667,0.0245035096730012,12243.56797290966,0.0,17.533333333333335,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.02382246376811592
starlink,sat_p0.005,3,topological_nominal_progress_exceptions,552.0,1.0,0.01606280193236715,1.0027205458150523,1.1523960556553656,26.066666666666666,6.516666666666667,0.0245035096730012,13252.048545982689,0.0,17.533333333333335,0.0,0.25,23.166666666666668,1341.0666666666666,13.6,0.0006093925364758699,0.24388489208633093,2.0,0.0,,,,,,0.0
starlink,sat_p0.005,3,topological_nominal_progress_repair,552.0,0.9761775362318841,0.008443908323281062,1.000355635263744,1.1500719261560552,26.066666666666666,6.516666666666667,0.0245035096730012,12276.73087005193,0.0,17.533333333333335,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.02382246376811592
starlink,sat_p0.005,3,topological_nominal_progress_repair_exceptions,552.0,1.0,0.01606280193236715,1.0027205458150523,1.1523960556553656,26.066666666666666,6.516666666666667,0.0245035096730012,13115.23396562164,0.0,17.533333333333335,0.0,0.25,23.166666666666668,1341.0666666666666,13.6,0.0006093925364758699,0.24388489208633093,2.0,0.0,,,,,,0.0
starlink,sat_p0.005,3,topological_observed,552.0,1.0,0.0054951690821256035,1.0007184312963213,1.1498127317859,26.066666666666666,6.516666666666667,0.0245035096730012,14790.734768720964,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,3,topological_observed_progress,552.0,1.0,0.0054951690821256035,1.0007184312963213,1.1498127317859,26.066666666666666,6.516666666666667,0.0245035096730012,11593.332807005694,0.0,-156.4,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,4,dra,552.0,0.9405797101449276,0.47820364663585,1.0712621252258647,1.0000236537452447,41.833333333333336,10.483333333333333,0.024546310563259715,1749.617021003117,32.8,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.05942028985507242
starlink,sat_p0.005,4,explicit_r1,552.0,1.0,0.0,1.0,1.1501707382551123,41.833333333333336,10.483333333333333,0.6539441020373223,8454.353185805181,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,4,explicit_r15,552.0,0.9842995169082126,0.5660122699386503,1.3206010064076308,1.6258217529331194,41.833333333333336,10.483333333333333,0.6046695771272043,1629.304454723994,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0157004830917874
starlink,sat_p0.005,4,link_state,552.0,1.0,0.0,1.0,1.1501707382551123,41.833333333333336,10.483333333333333,37.80768489984592,23783.605755803484,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,4,topological_nominal,552.0,0.9480978260869565,0.0060189165950128975,1.0002292617830875,1.1524707947960298,41.833333333333336,10.483333333333333,0.024546310563259715,14698.01653403168,28.65,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.051902173913043526
starlink,sat_p0.005,4,topological_nominal_progress,552.0,0.9628623188405797,0.011132016306052053,1.000558115407584,1.1535705093091335,41.833333333333336,10.483333333333333,0.024546310563259715,11963.522540094951,0.0,20.8,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.03713768115942029
starlink,sat_p0.005,4,topological_nominal_progress_exceptions,552.0,1.0,0.024818840579710146,1.0044002178715428,1.1544570875059859,41.833333333333336,10.483333333333333,0.024546310563259715,13182.825349333385,0.0,20.8,0.0,0.55,25.083333333333332,1447.6333333333334,16.383333333333333,0.0006598099046015713,0.15415282392026577,1.0,0.0,,,,,,0.0
starlink,sat_p0.005,4,topological_nominal_progress_repair,552.0,0.9628623188405797,0.011132016306052053,1.000558115407584,1.1535705093091335,41.833333333333336,10.483333333333333,0.024546310563259715,12203.332779339204,0.0,20.8,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.03713768115942029
starlink,sat_p0.005,4,topological_nominal_progress_repair_exceptions,552.0,1.0,0.024818840579710146,1.0044002178715428,1.1544570875059859,41.833333333333336,10.483333333333333,0.024546310563259715,12780.007882292071,0.0,20.8,0.0,0.55,25.083333333333332,1447.6333333333334,16.383333333333333,0.0006598099046015713,0.15415282392026577,1.0,0.0,,,,,,0.0
starlink,sat_p0.005,4,topological_observed,552.0,1.0,0.006733091787439614,1.0003865924543993,1.1491582090315062,41.833333333333336,10.483333333333333,0.024546310563259715,14154.702945239842,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,4,topological_observed_progress,552.0,1.0,0.006733091787439614,1.0003865924543993,1.1491582090315062,41.833333333333336,10.483333333333333,0.024546310563259715,11604.711063578725,0.0,-251.6,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,5,dra,552.0,0.977445652173913,0.48206839032527105,1.071308034394037,1.0000069862641274,24.2,6.05,0.024567711008388973,1627.4021122604609,12.45,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.022554347826087007
starlink,sat_p0.005,5,explicit_r1,552.0,1.0,0.0,1.0,1.1504172116035107,24.2,6.05,0.6550355247389146,8069.917195600768,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,5,explicit_r15,552.0,0.9980978260869565,0.5622712284841335,1.321332524236537,1.6287703380513192,24.2,6.05,0.605718198938538,1829.5942342529695,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0019021739130434812
starlink,sat_p0.005,5,link_state,552.0,1.0,0.0,1.0,1.1504172116035107,24.2,6.05,37.973891456942305,23727.09528862809,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,5,topological_nominal,552.0,0.9826086956521739,0.0024274827925270404,1.0001320744004663,1.1509374771452476,24.2,6.05,0.024567711008388973,17135.499413404614,9.6,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.017391304347826098
starlink,sat_p0.005,5,topological_nominal_progress,552.0,0.9863526570048309,0.004407983347618464,1.0002224932918569,1.1516366581948638,24.2,6.05,0.024567711008388973,12228.90599295497,0.0,10.133333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.01364734299516912
starlink,sat_p0.005,5,topological_nominal_progress_exceptions,552.0,1.0,0.01286231884057971,1.0021683407790734,1.1527330509329603,24.2,6.05,0.024567711008388973,12852.557721113166,0.0,10.133333333333333,0.0,0.4,12.783333333333333,592.1333333333333,8.616666666666667,0.0003362619248035915,0.20860495436766624,2.0,0.0,,,,,,0.0
starlink,sat_p0.005,5,topological_nominal_progress_repair,552.0,0.9863526570048309,0.004407983347618464,1.0002224932918569,1.1516366581948638,24.2,6.05,0.024567711008388973,12086.585686386874,0.0,10.133333333333333,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.01364734299516912
starlink,sat_p0.005,5,topological_nominal_progress_repair_exceptions,552.0,1.0,0.01286231884057971,1.0021683407790734,1.1527330509329603,24.2,6.05,0.024567711008388973,12953.786585386842,0.0,10.133333333333333,0.0,0.4,12.783333333333333,592.1333333333333,8.616666666666667,0.0003362619248035915,0.20860495436766624,2.0,0.0,,,,,,0.0
starlink,sat_p0.005,5,topological_observed,552.0,1.0,0.002506038647342995,1.0000967179822542,1.150496059574159,24.2,6.05,0.024567711008388973,14417.851044175526,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.005,5,topological_observed_progress,552.0,1.0,0.002506038647342995,1.0000967179822542,1.150496059574159,24.2,6.05,0.024567711008388973,11795.386499880502,0.0,-145.2,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,1,dra,552.0,0.9398248792270532,0.4750216853535516,1.0688248552076811,1.0000188543817867,53.833333333333336,13.516666666666667,0.024567711008388973,1744.944991543889,33.21666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.060175120772946844
starlink,sat_p0.01,1,explicit_r1,552.0,1.0,0.0,1.0,1.1463254157919622,53.833333333333336,13.516666666666667,0.6546717171717172,8188.332078140229,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,1,explicit_r15,552.0,0.98125,0.5661097264531216,1.3220267024799062,1.6169916834456521,53.833333333333336,13.516666666666667,0.6044341722307823,1702.8858717841406,0.0,,,,,,,,,,,0.0,0.037037037037037035,0.9629629629629629,0.0,0.0,0.018750000000000044
starlink,sat_p0.01,1,link_state,552.0,1.0,0.0,1.0,1.1463254157919622,53.833333333333336,13.516666666666667,37.769313901729156,23374.68999090294,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,1,topological_nominal,552.0,0.9318840579710145,0.007484447900466563,1.0004277660913803,1.1419480355879557,53.833333333333336,13.516666666666667,0.024567711008388973,15731.951074395329,37.6,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.06811594202898552
starlink,sat_p0.01,1,topological_nominal_progress,552.0,0.954921497584541,0.017390204572042874,1.0009174048442298,1.1468457862048123,53.833333333333336,13.516666666666667,0.024567711008388973,11992.362992838025,0.0,23.866666666666667,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.045078502415458965
starlink,sat_p0.01,1,topological_nominal_progress_exceptions,552.0,1.0,0.03481280193236715,1.0060363657320353,1.153482125928592,53.833333333333336,13.516666666666667,0.024567711008388973,13101.071399605522,0.0,23.866666666666667,0.0,0.7833333333333333,28.433333333333334,2142.15,20.75,0.0007479306958473625,0.16060961313012895,1.0,0.0,,,,,,0.0
starlink,sat_p0.01,1,topological_nominal_progress_repair,552.0,0.954921497584541,0.017390204572042874,1.0009174048442298,1.1468457862048123,53.833333333333336,13.516666666666667,0.024567711008388973,12093.600320288291,0.0,23.866666666666667,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.045078502415458965
starlink,sat_p0.01,1,topological_nominal_progress_repair_exceptions,552.0,1.0,0.03481280193236715,1.0060363657320353,1.153482125928592,53.833333333333336,13.516666666666667,0.024567711008388973,13010.23526151354,0.0,23.866666666666667,0.0,0.7833333333333333,28.433333333333334,2142.15,20.75,0.0007479306958473625,0.16060961313012895,1.0,0.0,,,,,,0.0
starlink,sat_p0.01,1,topological_observed,552.0,1.0,0.010295893719806763,1.0009951238236152,1.1475713171110582,53.833333333333336,13.516666666666667,0.024567711008388973,15452.083871606737,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,1,topological_observed_progress,552.0,1.0,0.010295893719806763,1.0009951238236152,1.1475713171110582,53.833333333333336,13.516666666666667,0.024567711008388973,13293.010163897028,0.0,-324.4,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,2,dra,552.0,0.9310688405797102,0.47313292473327495,1.0700651051211643,1.0000142433715773,75.06666666666666,18.766666666666666,0.02461051189864749,1655.8885502939422,38.05,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.06893115942028982
starlink,sat_p0.01,2,explicit_r1,552.0,1.0,0.0,1.0,1.1488028497871616,75.06666666666666,18.766666666666666,0.6551318267419962,8121.928232256323,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,2,explicit_r15,552.0,0.9848429951690821,0.56300202342265,1.3227672522686362,1.627075936899859,75.06666666666666,18.766666666666666,0.6062746105118987,1420.843090924124,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.015157004830917864
starlink,sat_p0.01,2,link_state,552.0,1.0,0.0,1.0,1.1488028497871616,75.06666666666666,18.766666666666666,37.70304742338641,23901.213385351002,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,2,topological_nominal,552.0,0.9391908212560387,0.008583553012280589,1.0004128810294752,1.1492005582303022,75.06666666666666,18.766666666666666,0.02461051189864749,13835.191834469637,33.56666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0608091787439613
starlink,sat_p0.01,2,topological_nominal_progress,552.0,0.9561292270531401,0.01613667224555531,1.0006922802705644,1.1506792762958984,75.06666666666666,18.766666666666666,0.02461051189864749,12034.244860025743,0.0,33.833333333333336,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.043870772946859926
starlink,sat_p0.01,2,topological_nominal_progress_exceptions,552.0,1.0,0.03061594202898551,1.0060116021246583,1.154074563109615,75.06666666666666,18.766666666666666,0.02461051189864749,13014.60458378618,0.0,33.833333333333336,0.0,0.8333333333333334,41.56666666666667,2060.6833333333334,29.733333333333334,0.0010933992704826039,0.18644747393744987,2.0,0.0,,,,,,0.0
starlink,sat_p0.01,2,topological_nominal_progress_repair,552.0,0.9561292270531401,0.01613667224555531,1.0006922802705644,1.1506792762958984,75.06666666666666,18.766666666666666,0.02461051189864749,12277.914491140595,0.0,33.833333333333336,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.043870772946859926
starlink,sat_p0.01,2,topological_nominal_progress_repair_exceptions,552.0,1.0,0.03061594202898551,1.0060116021246583,1.154074563109615,75.06666666666666,18.766666666666666,0.02461051189864749,12675.197608675808,0.0,33.833333333333336,0.0,0.8333333333333334,41.56666666666667,2060.6833333333334,29.733333333333334,0.0010933992704826039,0.18644747393744987,2.0,0.0,,,,,,0.0
starlink,sat_p0.01,2,topological_observed,552.0,1.0,0.010507246376811594,1.0011011807649766,1.1497866117887705,75.06666666666666,18.766666666666666,0.02461051189864749,15468.571849415699,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,2,topological_observed_progress,552.0,1.0,0.010507246376811594,1.0011011807649766,1.1497866117887705,75.06666666666666,18.766666666666666,0.02461051189864749,11635.126535377154,0.0,-450.4,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,3,dra,552.0,0.8871376811594203,0.47610782111496835,1.070195638586846,1.000073780287734,83.81666666666666,21.116666666666667,0.0245035096730012,1603.306080463032,62.3,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.11286231884057973
starlink,sat_p0.01,3,explicit_r1,552.0,1.0,0.0,1.0,1.1467147490755223,83.81666666666666,21.116666666666667,0.6531094846772814,7598.849167209119,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,3,explicit_r15,552.0,0.9864130434782609,0.5730027548209367,1.3248013733514346,1.624731269563614,83.81666666666666,21.116666666666667,0.6041131655538435,1634.9020642849307,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.013586956521739135
starlink,sat_p0.01,3,link_state,552.0,1.0,0.0,1.0,1.1467147490755223,83.81666666666666,21.116666666666667,37.524129001883246,18649.390297196805,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,3,topological_nominal,552.0,0.90618961352657,0.012061440042648185,1.0006354252816962,1.1480985851397112,83.81666666666666,21.116666666666667,0.0245035096730012,13864.272723377993,51.78333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.09381038647342999
starlink,sat_p0.01,3,topological_nominal_progress,552.0,0.927536231884058,0.020670572916666668,1.001013286890514,1.1499341000246293,83.81666666666666,21.116666666666667,0.0245035096730012,11846.908158094933,0.0,46.43333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.07246376811594202
starlink,sat_p0.01,3,topological_nominal_progress_exceptions,552.0,1.0,0.04855072463768116,1.0099324822643734,1.1557141154829258,83.81666666666666,21.116666666666667,0.0245035096730012,12796.446666680276,0.0,46.43333333333333,0.0,1.0,58.8,3339.75,36.6,0.0015467171717171717,0.20748299319727892,2.0,0.0,,,,,,0.0
starlink,sat_p0.01,3,topological_nominal_progress_repair,552.0,0.927536231884058,0.020670572916666668,1.001013286890514,1.1499341000246293,83.81666666666666,21.116666666666667,0.0245035096730012,12158.253936748952,0.0,46.43333333333333,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.07246376811594202
starlink,sat_p0.01,3,topological_nominal_progress_repair_exceptions,552.0,1.0,0.04855072463768116,1.0099324822643734,1.1557141154829258,83.81666666666666,21.116666666666667,0.0245035096730012,13064.409510449817,0.0,46.43333333333333,0.0,1.0,58.8,3339.75,36.6,0.0015467171717171717,0.20748299319727892,2.0,0.0,,,,,,0.0
starlink,sat_p0.01,3,topological_observed,552.0,1.0,0.014432367149758454,1.0017029518214888,1.1482682504677768,83.81666666666666,21.116666666666667,0.0245035096730012,13445.488541169712,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,3,topological_observed_progress,552.0,1.0,0.014432367149758454,1.0017029518214888,1.1482682504677768,83.81666666666666,21.116666666666667,0.0245035096730012,11575.11147800833,0.0,-506.8,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,4,dra,552.0,0.9215881642512077,0.4731513940307309,1.0703618020361345,1.0000112071091332,66.6,16.783333333333335,0.02448210922787194,1571.7952196486294,43.28333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.07841183574879229
starlink,sat_p0.01,4,explicit_r1,552.0,1.0,0.0,1.0,1.1489037161136293,66.6,16.783333333333335,0.6530773840095874,7631.772283247362,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,4,explicit_r15,552.0,0.9955917874396135,0.5696609449869594,1.3226916874678347,1.623709817044592,66.6,16.783333333333335,0.603578154425612,1355.8420242431264,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.004408212560386482
starlink,sat_p0.01,4,link_state,552.0,1.0,0.0,1.0,1.1489037161136293,66.6,16.783333333333335,37.58735661701764,22376.463636631768,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,4,topological_nominal,552.0,0.9516908212560387,0.007201776649746193,1.0003180537794012,1.1493207779853096,66.6,16.783333333333335,0.02448210922787194,15719.012840650976,26.666666666666668,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.048309178743961345
starlink,sat_p0.01,4,topological_nominal_progress,552.0,0.9704710144927536,0.017982701760935846,1.0007926864745662,1.1512053155845292,66.6,16.783333333333335,0.02448210922787194,11868.845745983223,0.0,26.566666666666666,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.029528985507246364
starlink,sat_p0.01,4,topological_nominal_progress_exceptions,552.0,1.0,0.03058574879227053,1.0039785352312645,1.152667248675627,66.6,16.783333333333335,0.02448210922787194,13117.53442880387,0.0,26.566666666666666,0.0,0.6666666666666666,31.05,1742.4833333333333,23.883333333333333,0.0008167613636363636,0.14546430488459475,2.0,0.0,,,,,,0.0
starlink,sat_p0.01,4,topological_nominal_progress_repair,552.0,0.9704710144927536,0.017982701760935846,1.0007926864745662,1.1512053155845292,66.6,16.783333333333335,0.02448210922787194,11675.671718424806,0.0,26.566666666666666,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.029528985507246364
starlink,sat_p0.01,4,topological_nominal_progress_repair_exceptions,552.0,1.0,0.03058574879227053,1.0039785352312645,1.152667248675627,66.6,16.783333333333335,0.02448210922787194,12966.953362400332,0.0,26.566666666666666,0.0,0.6666666666666666,31.05,1742.4833333333333,23.883333333333333,0.0008167613636363636,0.14546430488459475,2.0,0.0,,,,,,0.0
starlink,sat_p0.01,4,topological_observed,552.0,1.0,0.007669082125603865,1.000493237479201,1.1495916456213204,66.6,16.783333333333335,0.02448210922787194,15118.100649490952,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,4,topological_observed_progress,552.0,1.0,0.007669082125603865,1.000493237479201,1.1495916456213204,66.6,16.783333333333335,0.02448210922787194,11570.23537301769,0.0,-402.8,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,5,dra,552.0,0.9443538647342995,0.48287879272308726,1.0709541696629152,1.0000154697110928,43.4,10.916666666666666,0.024589111453518234,1658.329783566296,30.716666666666665,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0556461352657005
starlink,sat_p0.01,5,explicit_r1,552.0,1.0,0.0,1.0,1.148916148370611,43.4,10.916666666666666,0.654243708269132,7731.905837605397,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,5,explicit_r15,552.0,0.9846618357487923,0.5666012510732246,1.3211981698355941,1.6223728861662032,43.4,10.916666666666666,0.6036851566512583,1383.0762856639922,0.0,,,,,,,,,,,0.0,0.13582677165354332,0.8641732283464567,0.0,0.0,0.015338164251207709
starlink,sat_p0.01,5,link_state,552.0,1.0,0.0,1.0,1.148916148370611,43.4,10.916666666666666,37.79848270844033,20237.25993496676,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,5,topological_nominal,552.0,0.9436292270531401,0.007071321153169296,1.0003374901741877,1.1457465225565935,43.4,10.916666666666666,0.024589111453518234,15198.910685411343,31.116666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.05637077294685988
starlink,sat_p0.01,5,topological_nominal_progress,552.0,0.9615640096618358,0.013564856972399284,1.0006489693777256,1.1493394687435048,43.4,10.916666666666666,0.024589111453518234,12106.04296543946,0.0,19.85,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.03843599033816425
starlink,sat_p0.01,5,topological_nominal_progress_exceptions,552.0,1.0,0.02403381642512077,1.0044099555593067,1.154019789926399,43.4,10.916666666666666,0.024589111453518234,12884.725340362638,0.0,19.85,0.0,0.65,24.066666666666666,1382.7166666666667,16.633333333333333,0.0006330667789001122,0.17520775623268697,1.0,0.0,,,,,,0.0
starlink,sat_p0.01,5,topological_nominal_progress_repair,552.0,0.9615640096618358,0.013564856972399284,1.0006489693777256,1.1493394687435048,43.4,10.916666666666666,0.024589111453518234,12306.977690942585,0.0,19.85,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.03843599033816425
starlink,sat_p0.01,5,topological_nominal_progress_repair_exceptions,552.0,1.0,0.02403381642512077,1.0044099555593067,1.154019789926399,43.4,10.916666666666666,0.024589111453518234,12886.051078606397,0.0,19.85,0.0,0.65,24.066666666666666,1382.7166666666667,16.633333333333333,0.0006330667789001122,0.17520775623268697,1.0,0.0,,,,,,0.0
starlink,sat_p0.01,5,topological_observed,552.0,1.0,0.00676328502415459,1.000779522256845,1.1496816424795864,43.4,10.916666666666666,0.024589111453518234,14184.093164900938,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.01,5,topological_observed_progress,552.0,1.0,0.00676328502415459,1.000779522256845,1.1496816424795864,43.4,10.916666666666666,0.024589111453518234,11828.452022590986,0.0,-262.0,,,,,,,,,,,,,,,0.0
starlink,sat_p0.02,1,dra,552.0,0.8684178743961353,0.46787427856199154,1.0678817192571166,1.0002013649817614,126.96666666666667,32.15,0.024417907892484166,1634.5625043846667,72.63333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.13158212560386473
starlink,sat_p0.02,1,explicit_r1,552.0,1.0,0.0,1.0,1.140996130410875,126.96666666666667,32.15,0.651643554185927,7656.423630875845,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.02,1,explicit_r15,552.0,0.9601147342995169,0.571370168873235,1.32125606568252,1.6100710484298955,126.96666666666667,32.15,0.6019731210409176,1361.7463731206954,0.0,,,,,,,,,,,0.0,0.0174110522331567,0.9825889477668432,0.0,0.0,0.03988526570048312
starlink,sat_p0.02,1,link_state,552.0,1.0,0.0,1.0,1.140996130410875,126.96666666666667,32.15,37.14795197740113,22030.370130048443,0.0,,,,,,,,,,,,,,,,0.0
starlink,sat_p0.02,1,topological_nominal,552.0,0.8552838164251207,0.016344830020828184,1.0008814719959618,1.1407453412471913,126.96666666666667,32.15,0.024417907892484166,14751.392317314943,79.88333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.14471618357487925
starlink,sat_p0.02,1,topological_nominal_progress,552.0,0.8923611111111112,0.03180510911859245,1.0017603135636153,1.1449537124479292,126.96666666666667,32.15,0.024417907892484166,11966.42155032605,0.0,63.666666666666664,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.10763888888888884
starlink,sat_p0.02,1,topological_nominal_progress_exceptions,552.0,1.0,0.0656099033816425,1.0127639537907975,1.1554755301035085,126.96666666666667,32.15,0.024417907892484166,12750.689350968847,0.0,63.666666666666664,0.0,1.65,82.4,3753.9666666666667,47.88333333333333,0.0021675084175084174,0.21379449838187703,2.0,0.0,,,,,,0.0
starlink,sat_p0.02,1,topological_nominal_progress_repair,552.0,0.8923611111111112,0.03180510911859245,1.0017603135636153,1.1449537124479292,126.96666666666667,32.15,0.024417907892484166,11539.567943507185,0.0,63.666666666666664,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.10763888888888884
