algorithm,constellation_name,delta_mean_gs_gs_break_rate,delta_mean_gs_gs_churn,delta_mean_gs_handover_rate,delta_mean_gs_renumber_count,delta_mean_gs_renumber_rate,delta_mean_sat_fstate_updates_add_mean,delta_mean_sat_fstate_updates_add_p95,delta_mean_sat_fstate_updates_delete_mean,delta_mean_sat_fstate_updates_delete_p95,delta_mean_sat_fstate_updates_modify_mean,delta_mean_sat_fstate_updates_modify_p95,delta_mean_sat_fstate_updates_total_mean,delta_mean_sat_fstate_updates_total_p95,delta_mean_sat_fstate_updates_touched_satellite_count,delta_mean_sat_fstate_updates_touched_satellite_rate,delta_mean_sat_gs_break_rate,delta_mean_sat_gs_churn,delta_mean_time_index,delta_mean_time_since_epoch_ns,end_time_hours,isl_scenario,num_orbits,num_sats_per_orbit,param_distance_mode,param_plane_weight,param_prediction_horizon_minutes,param_sat_weight,param_segment_count,param_segment_mode,param_segment_refresh_interval_steps,param_shell_weight,param_time_step_minutes,run_dir,time_step_minutes,timestep_mean_compute_time_ms,timestep_mean_explicit_failover_broken_adj_count,timestep_mean_explicit_failover_broken_adj_rate,timestep_mean_explicit_failover_count,timestep_mean_explicit_failover_delivered_count,timestep_mean_explicit_failover_delivered_rate,timestep_mean_explicit_failover_dynamic_egress_repair_count,timestep_mean_explicit_failover_dynamic_egress_repair_rate,timestep_mean_explicit_failover_dynamic_egress_unavailable_count,timestep_mean_explicit_failover_dynamic_egress_unavailable_rate,timestep_mean_explicit_failover_egress_not_visible_count,timestep_mean_explicit_failover_egress_not_visible_rate,timestep_mean_explicit_failover_protected_repair_count,timestep_mean_explicit_failover_protected_repair_rate,timestep_mean_fstate_size_count,timestep_mean_fstate_size_max,timestep_mean_fstate_size_mean,timestep_mean_fstate_size_median,timestep_mean_fstate_size_min,timestep_mean_fstate_size_p95,timestep_mean_srv6_srh_bytes_count,timestep_mean_srv6_srh_bytes_max,timestep_mean_srv6_srh_bytes_mean,timestep_mean_srv6_srh_bytes_median,timestep_mean_srv6_srh_bytes_min,timestep_mean_srv6_srh_bytes_p95,timestep_mean_stretch_dist_count,timestep_mean_stretch_dist_max,timestep_mean_stretch_dist_mean,timestep_mean_stretch_dist_median,timestep_mean_stretch_dist_min,timestep_mean_stretch_dist_p95,timestep_mean_stretch_hop_count,timestep_mean_stretch_hop_max,timestep_mean_stretch_hop_mean,timestep_mean_stretch_hop_median,timestep_mean_stretch_hop_min,timestep_mean_stretch_hop_p95,timestep_mean_strict_header_bytes_count,timestep_mean_strict_header_bytes_max,timestep_mean_strict_header_bytes_mean,timestep_mean_strict_header_bytes_median,timestep_mean_strict_header_bytes_min,timestep_mean_strict_header_bytes_p95,timestep_mean_time_index,timestep_mean_time_since_epoch_ns
dra_routing,Kuiper-synthetic,0.0,0.7037009002462556,0.7093779015784589,17.025069637883007,0.7093779015784589,0.01472756889090225,0.0,0.01472756889090225,0.0,0.0,0.0,0.0294551377818045,0.0,32.90529247910864,0.028464785881581876,0.0,0.03524112618994841,180.0,10800000000000.0,6.0,ring,34,34,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/dra_routing/ring,1.0,553.2488082833019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,6.0,2.309813533256439,2.0,2.0,3.990972222222222,0.0,0.0,0.0,0.0,0.0,0.0,121.78888888888889,1.0002940062410632,1.0000028243106123,1.0,0.9999999999999999,1.0,121.78888888888889,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
shortest_path_link_state,Kuiper-synthetic,0.0,0.8031569173630457,0.7093779015784589,17.025069637883007,0.7093779015784589,16.11777717805124,16.11699164345404,16.123343389461247,16.12256267409471,0.27826237819394506,1.8676880222841226,32.519382945706546,34.10793871866295,1156.0,1.0,0.0,0.3721446058351242,180.0,10800000000000.0,6.0,grid,34,34,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/shortest_path_link_state/grid,1.0,4437.714127621924,,,,,,,,,,,,,,1156.0,1156.0,1156.0,1156.0,1156.0,1156.0,,,,,,,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0000000000000002,552.0,1.0,1.0,1.0,1.0,1.0,,,,,,,179.5,10770000000000.0
shortest_path_link_state,Kuiper-synthetic,0.048241895765209424,0.00011101691494085827,0.7093779015784589,17.025069637883007,0.7093779015784589,0.47481470058119996,1.9442896935933147,0.47497373519291325,1.7827298050139275,6.264999855423077e-05,0.0,0.9498510857726667,2.7075208913649025,714.4317548746518,0.6180205491995271,0.04132530449505713,2.038132965786674e-05,180.0,10800000000000.0,6.0,ring,34,34,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/shortest_path_link_state/ring,1.0,5870.880124791034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1156.0,1156.0,1156.0,1156.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0,14.444444444444445,1.0,1.0,1.0,1.0,1.0,14.444444444444445,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
explicit_path_routing_r1,Kuiper-synthetic,0.0,0.7120574462072591,0.7093779015784589,17.025069637883007,0.7093779015784589,0.3493363919383913,0.0,0.3494520534741833,0.0,0.07429566943933076,0.0,0.7730841148519054,0.0,39.618384401114206,0.034271958824493326,0.0,0.0773908203294426,180.0,10800000000000.0,6.0,grid,34,34,,,,,2,,1,,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/explicit_path_routing_r1/grid,1.0,407.1749087319606,0.0,0.0,552.0,552.0,1.0,,,,,0.0,0.0,0.0,0.0,1156.0,31.941666666666666,4.797645136485962,4.0,4.0,6.0,552.0,409.9111111111111,174.33828502415463,173.24444444444444,0.0,317.3155555555553,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,120.47777777777777,61.09752415458941,61.31111111111111,0.0,97.32888888888887,179.5,10770000000000.0
explicit_path_routing_r1,Kuiper-synthetic,0.2574734568648823,0.03869948730370191,0.7093779015784589,17.025069637883007,0.7093779015784589,0.1107362820599319,0.0,0.11078206475118302,0.0,0.012575782402097327,0.0,0.23409412921321227,0.0,39.16155988857939,0.03387678191053587,0.013664727729531949,0.006975233973648448,180.0,10800000000000.0,6.0,ring,34,34,,,,,2,,1,,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/explicit_path_routing_r1/ring,1.0,110.52232569394012,0.0,0.0,137.54722222222222,137.54722222222222,1.0,,,,,0.0,0.0,0.0,0.0,1156.0,14.894444444444444,2.4463691849288742,2.0,2.0,4.0,137.54722222222222,275.68888888888887,117.97135468223256,114.46666666666667,0.0,261.88222222222225,137.54722222222222,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,137.54722222222222,1.0,1.0,1.0,1.0,1.0,137.54722222222222,86.92222222222222,45.53690617146942,46.61666666666667,0.0,83.47055555555556,179.5,10770000000000.0
explicit_path_routing,Kuiper-synthetic,0.0,0.7109422308344426,0.7093779015784589,17.025069637883007,0.7093779015784589,0.3493363919383913,0.0,0.3494520534741833,0.0,0.04790797197135446,0.0,0.7466964173839291,0.0,35.13091922005571,0.030390068529459958,0.0,0.059268505042521714,180.0,10800000000000.0,6.0,grid,34,34,,100.0,,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/explicit_path_routing/grid,1.0,633.8211729534022,0.0,0.0,552.0,552.0,1.0,114.90277777777777,0.20815720611916244,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,31.941666666666666,4.797645136485962,4.0,4.0,6.0,552.0,412.75555555555553,174.48562801932366,172.44444444444446,0.0,317.0444444444442,552.0,1.1779543514355013,1.0024542962183238,1.0,0.9999999999999999,1.0114963082976822,552.0,1.1056271451859698,1.0003405426728842,1.0,1.0,1.0,552.0,121.18888888888888,61.17004830917877,61.111111111111114,0.0,97.26111111111109,179.5,10770000000000.0
explicit_path_routing,Kuiper-synthetic,0.25532376569375453,0.04307456299705298,0.7093779015784589,17.025069637883007,0.7093779015784589,0.11005918015248044,0.0,0.11011219168971857,0.0,0.011002303592254532,0.0,0.23117367543445355,0.0,35.13091922005571,0.030390068529459958,0.0026723638005095546,0.007054550478228321,180.0,10800000000000.0,6.0,ring,34,34,,100.0,,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/explicit_path_routing/ring,1.0,158.828400118768,0.0,0.0,137.61111111111111,135.2138888888889,0.9826896958341662,24.852777777777778,0.18058786906470875,2.397222222222222,0.01731030416583346,2.397222222222222,0.01731030416583346,0.0,0.0,1156.0,14.808333333333334,2.446484525182622,2.0,2.0,4.0,137.61111111111111,275.9111111111111,117.95715204968947,113.82222222222222,0.0,261.0155555555555,135.2138888888889,1.4177989724713334,1.0076609472141522,1.0,0.9999999999999999,1.018289039735506,135.2138888888889,1.3500771604938275,1.006787063587382,1.0,1.0,1.017597304134681,137.61111111111111,86.97777777777777,45.67690785268573,46.455555555555556,0.0,83.2538888888889,179.5,10770000000000.0
topological_routing,Kuiper-synthetic,0.0,0.7105990876428084,0.7093779015784589,17.025069637883007,0.7093779015784589,0.01472756889090225,0.0,0.01472756889090225,0.0,0.0,0.0,0.0294551377818045,0.0,32.90529247910864,0.028464785881581876,0.0,0.07196276019829527,180.0,10800000000000.0,6.0,grid_seam,34,34,torus_weighted_pivot,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/topological_routing/grid_seam,1.0,1979.9818002276284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,8.0,4.250990003844672,4.0,3.0,5.947222222222222,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.00000010728231,1.0000000003675342,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,Kuiper-synthetic,0.0,0.7120574462072591,0.7093779015784589,17.025069637883007,0.7093779015784589,0.01472756889090225,0.0,0.01472756889090225,0.0,0.0,0.0,0.0294551377818045,0.0,32.90529247910864,0.028464785881581876,0.0,0.07739343074604903,180.0,10800000000000.0,6.0,grid,34,34,torus_weighted_pivot,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/topological_routing/grid,1.0,2806.096637378343,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1156.0,8.0,4.309813533256431,4.0,4.0,5.990972222222222,,,,,,,552.0,1.0000001580247944,1.000000000459459,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,Kuiper-synthetic,0.0,0.7203282063703526,0.7093779015784589,17.025069637883007,0.7093779015784589,0.01472756889090225,0.0,0.01472756889090225,0.0,0.0,0.0,0.0294551377818045,0.0,32.90529247910864,0.028464785881581876,0.0,0.05544344150899749,180.0,10800000000000.0,6.0,ring,34,34,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/topological_routing/ring,1.0,849.0511773781489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,6.0,2.309813533256439,2.0,2.0,3.990972222222222,0.0,0.0,0.0,0.0,0.0,0.0,32.01111111111111,1.0,1.0,1.0,1.0,1.0,32.01111111111111,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
